id,number,issue,filing,title,us,ipc,inv_location,link,inventors,assignee,asignee_location,tech areas,references
8138411,8138411,20120320,20081022,Photovoltaic system,"136244, 136293",H01L31/042, Volkach DE  Ottendorf-Okrilla DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8138411,"Beck Bernhard, Müller Tim","","",Solar Inverter,"5475557, 6891313, 2004/0165408, 2005/0121067, 2007/0177338, 2009/0078304, 29 03 559, 20 2006 008936, 10 2006 014780"
8138630,8138630,20120320,20090922,Solar powered system with grid backup,307 65,H02J7/00, Albuquerque NM US  Albuquerque NM US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8138630,"Dibachi Rhonda, Dibachi Farzad","","",Solar Monitoring,"6060939, 6628009, 6768225, 7339353, 7443050, 2007/0222295, 2008/0077368, 2009/0153096, 2011/0049980"
8204709,8204709,20120619,20060117,System and method for monitoring photovoltaic power generation systems,702 88,G01D18/00, Fairport NY US  Webster NY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8204709,"Presher, Jr. Gordon E., Warren Carlton J.","","",Solar Monitoring,"4445030, 4794909, 5669987, 5923100, 6046401, 6180868, 6189866, 6278052, 6515215, 6545211, 6624350, 6686533, 2004/0211456, 2007/0114422, 2000269531"
7256566,7256566,20070814,20040430,Method and apparatus for determining a maximum power point of photovoltaic cells,320101,H01M10/44, Canton MI US  Chesterfield MI US  Dearborn Heights MI US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7256566,"Bhavaraju Vijay, Grand Kerry E., Tuladhar Anil","","",Solar Inverter,"3832622, 4171517, 4661897, 4674024, 5184291, 5268832, 5422440, 5459356, 5508560, 5604430, 5745356, 5838148, 5867011, 5869956, 5883797, 5892354, 5923100, 5923158, 5932994, 6046919, 6072707, 6078173, 6111767, 6118680, 6212087, 6239997, 6339538, 6809942, 2002/0034088, 2002/0118560, 2002/0167828, 0 427 143, 0 578 108, 947905, 1271742, 07064660, 07072941, 10117440, 2001309561"
8004116,8004116,20110823,20101129,Highly efficient solar power systems,307 80,H02J1/12, Fort Collins CO US  Wellington CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8004116,"Ledenev Anatoli, Porter Robert M.","","",Solar Inverter,"3900943, 4127797, 4168124, 4218139, 4222665, 4249958, 4274044, 4341607, 4375662, 4390940, 4395675, 4404472, 4445030, 4445049, 4513167, 4528503, 4580090, 4581716, 4619863, 4626983, 4649334, 4725740, 4749982, 4794909, 4873480, 4896034, 4899269, 4922396, 5027051, 5028861, 5179508, 5270636, 5401561, 5493155, 5493204, 5503260, 5646502, 5648731, 5659465, 5669987, 5689242, 5741370, 5747967, 5782994, 5801519, 5896281, 5898585, 5923100, 5932994, 6046401, 6081104, 6124769, 6162986, 6180868, 6181590, 6191501, 6218605, 6218820, 6219623, 6262558, 6278052, 6281485, 6282104, 6314007, 6331670, 6351400, 6369462, 6433522, 6433992, 6441896, 6448489, 6493246, 6515215, 6545211, 6545868, 6593521, 6624350, 6670721, 6686533, 6686727, 6750391, 6791024, 6804127, 6889122, 6914418, 6920055, 6952355, 6958922, 6984965, 6984970, 7019988, 7046531, 7068017, 7072194, 7091707, 7092265, 7158395, 7193872, 7227278, 7248946, 7274975, 7333916, 7365661, 7471073, 7479774, 7514900, D602432, 7602080, 7605498, 7619200, 7663342, 7719140, 7768155, 7786716, 7807919, 7834580, 2001/0007522, 2001/0032664, 2003/0062078, 2003/0075211, 2004/0095020, 2004/0100149, 2004/0135560, 2004/0159102, 2004/0164557, 2004/0207366, 2004/0211456, 2005/0002214, 2005/0068012, 2005/0105224, 2005/0109386, 2005/0121067, 2005/0162018, 2005/0169018, 2005/0254191, 2006/0017327, 2006/0103360, 2006/0162772, 2006/0171182, 2006/0174939, 2007/0024257, 2007/0035975, 2007/0044837, 2007/0069520, 2007/0111103, 2007/0119718, 2007/0133241, 2007/0159866, 2007/0171680, 2007/0236187, 2008/0036440, 2008/0062724, 2008/0097655, 2008/0101101, 2008/0111517, 2008/0123375, 2008/0136367, 2008/0143188, 2008/0144294, 2008/0147335, 2008/0150366, 2008/0164766, 2008/0186004, 2008/0238195, 2008/0247201, 2008/0257397, 2009/0039852, 2009/0078300, 2009/0114263, 2009/0120485, 2009/0133736, 2009/0140715, 2009/0141522, 2009/0145480, 2009/0146505, 2009/0146667, 2009/0146671, 2009/0147554, 2009/0150005, 2009/0160258, 2009/0206666, 2009/0218887, 2009/0234692, 2009/0237042, 2009/0273241, 2009/0283128, 2009/0283129, 2009/0284078, 2009/0284232, 2009/0284240, 2009/0284998, 2010/0001587, 2010/0026097, 2010/0027297, 2010/0117858, 2010/0118985, 2010/0127570, 2010/0127571, 2010/0132758, 2010/0139732, 2010/0139734, 2010/0139743, 2010/0195361, 2010/0229915, 2010/0246230, 2010/0253150, 2010/0308662, 0677749, 0677749, 0824273, 0964415, 0964457, 0964457, 00978884, 0780750, 1120895, 612859, 310362, 1231961, 5050197, 2415841, 2419968, 2421847, 2434490, 56042365, 60027964, 60148172, 62154121, 05003678, 06035555, 06141261, 07026849, 07222436, 08033347, 08066050, 08181343, 08204220, 09097918, 9148613, 2000020150, 20011086765, 2002231578, 2002231578, 2007104872, 2007225625, 27058845, 2007058843, 1020050071689, 1020060060825, 1020070036528, 1020080092747, 90/03680, 9003680, 02073785, 03036688, 2004100344, 2004100348, 2004107543, 2005027300, 2005036725, 2005076445, 2006005125, 2006013600, 2006013600, 2006048688, 2006048689, 2006048689, 2006071436, 2006078685, 2006090675, 2006117551, 2006137948, 2007007360, 200708429, 2007080429, 2007142693, 2008125915, 2008125915, 2008132551, 2008132551, 2008132553, 2008142480, 2008142480, 2008142480, 2008069926, 2009007782, 2009007782, 2009007782, 2009051853, 2009051854, 2009051870, 2009055474, 2009059028, 2009059028, 2009064683, 2009064683, 2009072075, 2009072075, 2009072075, 2009072076, 2009072076, 2009072077, 2009073867, 2009073868, 2009075985, 2009075985, 2009114341, 2009114341, 2009118682, 2009118682, 2009118682, 2009118683, 2009118683, 2009118683, 2009136358, 2009136358, 2009140536, 2009140536, 2009140539, 2009140539, 2009140543, 2009140543, 2009140551, 2009140551, 2010002960, 2010014116, 2010062410, 2010062662, 2010062662, 2010065043, 2010120315"
7847181,7847181,20101207,20090922,Building integrated photovoltaic conversion system implemented with integrated control management units,"136244,  52234,  52235",H01L31/042, Alameda CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7847181,Brescia Joe,"","",Solar Mounting/Rack,"3415024, 4123883, 4137098, 4162928, 4184480, 4223667, 4323719, 4418506, 4444992, 4590327, 4636577, 4642413, 4644716, 4677248, 4692557, 4782636, 4888702, 5039352, 5115612, 5125608, 5128181, 5213627, 5232518, 5253459, 5273593, 5384994, 5409549, 5474620, 5505788, 5524401, 5540514, 5571338, 5589006, 5647915, 5684325, 5762720, 5787653, 5961740, 5968287, 6066797, 6075201, 6093884, 6111189, 6148570, 6201180, 6235984, 6329589, 6360491, 6360497, 6412242, 6442911, 6465724, 6467227, 6506970, 6617507, 6623203, 6653551, 6670541, 6672018, 6693237, 6715955, 6750391, 6800801, 6883290, 6914182, 6928775, 6959517, 7012188, 7098395, 7155869, 7155870, 7178295, 7190531, 7307209, 7328534, 7342171, 7406800, 7432618, 7435134, 7435897, 7571575, 7574842, 7592537, 7600349, 7605498, D611800, 7694466, 2002/0020119, 2003/0098056, 2003/0154671, 2003/0221381, 2004/0202803, 2005/0237445, 2005/0284516, 2006/0042682, 2006/0107993, 2006/0213139, 2007/0079861, 2007/0240369, 2007/0267150, 2008/0066402, 2008/0087320, 2008/0092952, 2008/0092953, 2008/0097655, 2008/0099228, 2008/0163918, 2008/0236654, 2009/0019795, 2009/0120485, 2009/0277494, 2006123335"
8300439,8300439,20121030,20080227,Data acquisition apparatus and methodology for self-diagnosing of AC modules,"363 71, 363 95, 363141, 363144, 307 82","H02M7/44, H02J3/38, H05K7/20", Concord MA US  Townsend MA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8300439,"Little Ruel Davenport, King Zachary Adam","","",Solar Monitoring,"4052657, 4170225, 4404472, 4499658, 5268832, 5505208, 5551445, 5573011, 5593532, 5733382, 5896281, 6010468, 6031736, 6259017, 6285572, 6307144, 6570270, 6657118, 6750391, 6761581, 6809942, 6838611, 6914418, 6930237, 7193872, 2003/0002310, 2004/0207366, 2005/0105224, 2006/0042683, 2006/0162772, 2006/0219291, 2007/0177338, 2007/0179720, 2007/0236187, 2007/0252716, WO 2008/108909"
7648371,7648371,20100119,20080402,Electrical connector arrangement for knife contacts,439 761,H01R12/00, Bielefeld DE  Bad Arolsen-Wetterburg DE  Detmold DE  Olpe DE  West Newbury MA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7648371,"Boensch Matthias, Beck Thorsten, Pueschner Klaus, Holterhoff Klaus, Cahaly Jim","","",Solar Mounting/Rack,"4310211, 4460232, 6132247, 6344612, 7097516, 7134883, 7291036, 203 11 183, 20 2005 018 884, WO 2007/118798"
7187277,7187277,20070306,20040527,Monitoring terminal device,"3405391, 34053912, 34053913, 34053919, 340506",G08B1/08, Tokyo JP ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7187277,Kobayashi Ikutaro,"","",Solar Monitoring,"6940403, 2002-42082"
8256170,8256170,20120904,20101118,Rack assembly for mounting solar modules," 521733, 2492191, 136244, 136251",E04H14/00, Oakland CA US  San Francisco CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8256170,"Plaisted Joshua Reed, West Brian","","",Solar Mounting/Rack,"1159372, 2747166, 3881799, 4029080, 4061413, 4150660, 4239555, 4336413, 4372292, 4636577, 4936063, 4961712, 4993959, 5180442, 5338369, 5409549, 5451167, 5497587, 5524401, 5571338, 5603187, 5687453, 5740996, 5788204, 5851309, 1306434, 5924486, 5986203, 6106310, 6195066, 6201179, 6269596, 6283770, 6320120, 6323478, 6366304, 6465724, 6521821, 6672018, 6959517, 7012188, 7293748, 7406800, 7419377, 7469508, 7592537, 7721492, 7774998, 2002/0078991, 2003/0010372, 2003/0015637, 2003/0071177, 2003/0094193, 2003/0201009, 2003/0230451, 2004/0011354, 2004/0163338, 2004/0187909, 2005/0161074, 2005/0173190, 2005/0257453, 2006/0032527, 2006/0042682, 2006/0086382, 2006/0118163, 2006/0124167, 2006/0225780, 2007/0251567, 2007/0295391, 2008/0053009, 2008/0053517, 2008/0121273, 2008/0169018, 2009/0019796, 2009/0038668, 2009/0165843, 2010/0018571, 2011/0005152, 2011/0173900, 2011/0210085, 19804685, 0417303, 0587348, 0599497, 0614058, 0905795, 1873843, 09-184209, 10-159201, 11-186586, 11-204819, 2000-100490, 2001-214579, 2001-262800, 2004-251037, 2005-194771, 2007-262764, WO 02/41407"
7274975,7274975,20070925,20050606,Optimized energy management system,"700295, 700296",G05D11/00, Alexandria VA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7274975,Miller Craig Howard,"","",Solar Monitoring,"2082110, 4104539, 4315163, 4381457, 4384214, 4724332, 4733223, 4742291, 4742441, 4894764, 4899270, 4942509, RE33504, 5150685, 5155672, 5206537, 5218282, 5220746, 5278480, 5286967, 5338369, 5373433, 5396165, 5410720, 5412297, 5424915, 5457600, 5465011, 5565843, 5572438, 5576533, 5583413, 5590495, 5600540, 5612580, 5619077, 5621662, 5629601, 5635770, 5642002, 5649839, 5656919, 5675123, 5719758, 5739596, 5761083, 5786642, 5789828, 5793125, 5815086, 5844326, 5895440, 5903446, 5917251, 5939855, 5949640, 5969435, 5982652, 5994892, 6021052, 6028426, 6038156, 6068513, 6097108, 6134124, 6177737, 6199136, 6215281, 6225780, 6226600, 6259017, 6278279, 6288916, 6297977, 6304006, 6310783, 6347925, 6353304, 6365990, 6370890, 6400591, 6404075, 6404658, 6424119, 6428694, 6445088, 6489561, 6507169, 6538343, 6541941, 6556410, 6560131, 6570269, 6579168, 6587051, 6593856, 6602627, 6614132, 6618709, 6630751, 6657320, 6668565, 6675872, 6681156, 6689507, 6693371, 6695577, 6700214, 6702661, 6704198, 6720107, 6721672, 6722142, 6741007, 6741442, 6745590, 6747378, 6750391, 6756998, 6817266, 6823223, 6824861, 6826267, 6841971, 6847196, 6852401, 6856236, 6859669, 6865685, 6869309, 6874691, 6884039, 6889752, 6900556, 6917124, 6924731, 6925361, 6963802, 7043380, 7123994, 2001/0048373, 2002/0000092, 2002/0052940, 2002/0063368, 2002/0063625, 2002/0135232, 2002/0135983, 2002/0138785, 2002/0149796, 2002/0153865, 2002/0167174, 2003/0009265, 2003/0029600, 2003/0033545, 2003/0033548, 2003/0036820, 2003/0047209, 2003/0048964, 2003/0052558, 2003/0061898, 2003/0139888, 2003/0198938, 2003/0201672, 2003/0192582, 2003/0218385, 2003/0220803, 2003/0221141, 2003/0222618, 2003/0231003, 2004/0013923, 2004/0019489, 2004/0039821, 2004/0053082, 2004/0056638, 2004/0066094, 2004/0076809, 2004/0099747, 2004/0135551, 2004/0201940, 2004/0213384, 2004/0231875, 2004/0249922, 2004/0257766, 2004/0260407, 2004/0267909, 2005/0002214, 2005/0022984, 2005/0036248, 2005/0068012, 2005/0077881, 2005/0083014, 2005/0015682, 2005/0144616, 2005/0162019, 2005/0162129, 2005/0162836, 2005/0164546, 2005/0164563, 2005/0168073, 2006/0158037, 2006/0171086, 2006/0259199, 2007/0005195, 1260886, 062271529, 05076065, 05258191, 05289694, 05300564, 06225360, 07057170, 07322363, 08019193, 08195823, 010079800, 010145505, 011069007, 09179909, 2000069575, 2000184471, 2002111887, 2002132292, 2002152858, 2003224892, 2004214937, 2004320773, WO 9749225, WO 9934339, WO 0025478, WO 0245039, WO 0213039, WO 0228106, WO 03049379, WO 03085895, WO 03093916, WO 2004043004, WO 2004089035, WO 2004105211, WO 2005018156, 6086015"
7297867,7297867,20071120,20010710,"Solar battery module, installation structure for solar battery module, roof with power generating function of the installation structure, and method of installing solar battery module","136251, 136244,  521733, 257433",H01L31/05, Otsu JP  Otsu JP  Kyoto JP ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7297867,"Nomura Takuji, Hatsukaiwa Teruki, Tomita Hirohiko","","",Solar Mounting/Rack,"4107885, 5746839, 6242685, 6506970, 6967278, 2004/0221886, 2005/0005534, 2505695, 2000-282650"
8212409,8212409,20120703,20090209,Method for activating a multi-string inverter for photovoltaic plants,307 82,H02J3/00, Kassel DE  Niestetal DE  Niestetal DE  Escherode DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8212409,"Bettenwort Gerd, Juchem Ralf, Victor Matthias, Müller Tobias","","",Solar Inverter,"5161097, 5179508, 7768244, 7839022, 8102144, 199 19 766, 03/038971"
8418419,8418419,20130416,20111108,Base unit for mounting photovoltaic modules," 521733, 136251, 248237",E04D13/18, Parker CO US  Parker CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8418419,"Aseere Lester Mickel, Babineau, Jr. Francis John","","",Solar Mounting/Rack,""
8151789,8151789,20120410,20081215,Solar panel mounting structure,"126704, 126621, 126906",F24J2/52, New York NY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8151789,Klein Richard,"","",Solar Mounting/Rack,"4000850, 4121397, 4148293, 4210463, 4390010, 4407268, 6000393, 6302099, 6360491, 6437232, 6443145, 2002/0001529, 2004/0187861, 2009/0095285, 11247387, 2000027395, 2001144314"
7986122,7986122,20110726,20080925,Method and apparatus for power conversion with maximum power point tracking and burst mode capability,"320101, 307 46","H01M10/44, H01M10/46", Petaluma CA US  Petaluma CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7986122,"Fornage Martin, Hassan-Ali Mudhafar","","",Solar Inverter,"4375662, 4404472, 4649334, 5604430, 6320769, 6351400, 6678176, 6809942, 6844739, 6919714, 6984970, 7053506, 7091707, 7158395, 7420354, 7432691, 7456604, 7479774, 2004/0207366, 2004/0264225, 2005/0254191, 2006/0174939, 2007/0159866, 2007/0221267, 2008/0111517, 2008/0143188, 2008/0183338, 2008/0290252"
7738228,7738228,20100615,20060407,Inverter thermal protection,361103,H02H5/04, Bend OR US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7738228,Taylor Bill,"","",Solar Inverter,"5299430, 6101073, 6201180, 6320769, 6593520, 6713890, 6750391, 6803515, 6812396, 6856497, 6897370, 6912133, 2001/0023703, 2002/0085325, 2002/0105765, 2002/0186020, 2002/0195138, 2003/0067723, 2003/0075211, 2003/0111103, 2004/0196678, 2005/0045224"
8115340,8115340,20120214,20090112,System for controlling power from a photovoltaic array by selectively configurating connections between photovoltaic panels,"307 71, 307 77",H01L31/042, Foster City CA US  Fremont CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8115340,"Takehara Toru, Takada Shinichi","","",Solar Monitoring,"5449959, 6350944, 6583522, 2001/0048356"
7435897,7435897,20081014,20020912,Apparatus and method for mounting photovoltaic power generating systems on buildings,"136244, 136291, 248237,  521733,  5274912",E04D13/18, Lincoln MA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7435897,Russell Miles Clayton,"","",Solar Mounting/Rack,"4000734, 4068427, 4316448, 4336413, 4371139, 4611090, 4677248, 4691491, 4692557, 5125608, 5228924, 5333602, 5505788, 5590503, 5740996, 5788204, 6003629, 6046399, 6148570, 6307144, 6360491, 6370828, 6414237, 6688050, 6809251, 6966531, 7155870, 7192146, 2006/0053706"
7817419,7817419,20101019,20070525,Solar inverter assembly,"361692, 361690, 361695, 361697, 16510433, 454184",H05K7/20, Bergatreute DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7817419,Illerhaus Edmund,"","",Solar Inverter,"6742583, 7573713, 2006/0120001, 2007/0076355, 10 2004 030 457"
8130518,8130518,20120306,20081129,Multiphase grid synchronized regulated current source inverter systems,"363 71, 307 82",H02M7/00, Maple Glen PA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8130518,Fishman Oleg S.,"","",Solar Inverter,"3611085, 3628123, 3792286, 3876923, 4053820, 4204264, 4224660, 4225914, 4366532, 4445049, 4581573, 4680690, 4707777, 4750098, 4779181, 4870557, 4953071, 4975822, 5065303, 5168437, 5225712, 5446642, 5515264, 5625539, 5682303, 5892664, 6166527, 6169676, 6259017, 6340851, 6479907, 6940735, 6979916, 7071579, 7072195, 7091707, 7099169, 7112946, 7120039, 7158395, 7576449, 7808125, 2007/0040540, 2009/0102440, 2010/0283325, 2007048420"
8222767,8222767,20120717,20101216,Apparatus for phase rotation for a three-phase AC circuit,307 82,H02J1/00, Petaluma CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8222767,Fornage Martin,"","",Solar Inverter,"5886890, 6737762, 7646109, 2009/0000654"
7000395,7000395,20060221,20040311,Hybrid clean-energy power-supply framework," 60698, 290  1 R, 320101","F01B23/08, H02J7/00", Liouying Township TW  Guosing Township TW ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7000395,"Wai Rong-Jong, Duan Rou-Yong","","",Solar Monitoring,"4462213, 5512787, 6372978, 6674263, 6787258"
8330299,8330299,20121211,20110629,DC to DC power converters and methods of controlling the same,307140,H01H9/54, Burnt Hills NY US  Latham NY US  Gansevoort NY US  Niskayuna NY US  Niskayuna NY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8330299,"Steigerwald Robert Louis, Elasser Ahmed, Sabate Juan Antonio, Todorovic Maja Harfman, Agamy Mohammed","","",Solar Inverter,"7557532, 7994768, 2009/0296434, 2010/0142227"
8448391,8448391,20130528,20120629,Photovoltaic module with removable wind deflector," 521733, 136251, 126623","E04D13/18, E04H14/00", El Cerrito CA US  Berkeley CA US  Oakland CA US  Berkeley CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8448391,"Botkin Jonathan, Graves Simon, Danning Matt, Culligan Matthew","","",Solar Mounting/Rack,""
